Country,GDP,info
Switzerland,85836.21,"Alain Rossier,19,151,Bronze medal;Louis Hainaut,17,182,Bronze medal;Kevin Burri,15,229,Bronze medal;Ulrich Brodowsky,12,302,Honourable mention;Viviane Kehl,7,425,nan;Jerome Wettstein,6,442,nan"
Channel Islands,,N/A
Chile,15397.78,"Cristian Gonzalez,18,163,Bronze medal;Fernando Figueroa,12,302,Honourable mention;Eduardo Oregon,11,316,Honourable mention;Mauricio Garcia Suarez,9,373,Honourable mention;Montserrat Monasterio,9,373,Honourable mention;Raul Opazo,0,529,nan"
China,6300.58,"Yiyang She,38,4,Gold medal;Haoyu Wang,37,8,Gold medal;Jingwen Chen,35,11,Gold medal;Hao Wu,34,15,Gold medal;Hao Zuo,33,17,Gold medal;Yutao Liu,18,163,Bronze medal"
Ivory Coast,1649.3,"Allassane Salamy Badélé,10,350,Honourable mention;Kouadio Désiré Martial Aguessi,8,398,Honourable mention;Kpayerigue Arnaud Silué,7,425,Honourable mention;Koffi Kouamé Privat Toto,4,465,nan"
Cameroon,1433.72,N/A
Democratic Republic of the Congo,412.78,N/A
"Congo, Rep.",3753.86,N/A
Colombia,8096.8,"Francisco Acosta,20,140,Bronze medal;Leonardo Flórez,17,182,Bronze medal;Verónica Salazar,15,229,Bronze medal;Camilo Espinosa,13,277,Honourable mention;Carlos Mario Sánchez Vargas,10,350,Honourable mention;Maria Ximena Rueda,8,398,Honourable mention"
Comoros,1483.95,N/A
Cabo Verde,3583.46,N/A
Costa Rica,9971.65,"Oscar Arguedas Leiva,20,140,Bronze medal;Tomás Calderón Gómez,19,151,Bronze medal;Humberto Jiménez Alvarado,14,254,Bronze medal;Oscar Emilio Quesada Herrera,11,316,Honourable mention;Juleana Villegas Segura,9,373,Honourable mention;Kimberly Villalobos Carballo,7,425,nan"
Caribbean small states,10464.83,N/A
Cuba,6467.34,"Lázaro Ángel Ortiz Hechavarría,8,398,nan"
Curacao,19809.82,N/A
Cayman Islands,75466.14,N/A
Cyprus,28910.75,"Anastasios Stylianou,12,302,Honourable mention;Marios Voskou,9,373,Honourable mention;Andreas Stavrou,8,398,Honourable mention;Thomas Thoma,4,465,nan;Georgios Rafael Patsalidis,3,483,nan;Andreas Sotiriou,3,483,nan"
Czechia,19870.8,N/A
Germany,43855.85,"Dominik Duda,21,112,Silver medal;Kevin Höllring,21,112,Silver medal;Bernhard Reinke,18,163,Bronze medal;David Schmidt,16,204,Bronze medal;Simon Puchert,15,229,Bronze medal;Xianghui Zhong,11,316,Honourable mention"
Djibouti,1418.46,N/A
Dominica,7054.88,N/A
Denmark,58507.51,"Asbjørn Christian Nordentoft,18,163,Bronze medal;Peter Michael Reichstein Rasmussen,11,316,Honourable mention;Jacob Hastrup,10,350,Honourable mention;Sebastian Henning Grønkjær Pedersen,9,373,Honourable mention;Aluna Rizzoli,9,373,Honourable mention;Jan Christensen,3,483,nan"
Dominican Republic,6049.47,N/A
Algeria,5610.73,N/A
Ecuador,5678.46,"Carlos Cortéz,19,151,Bronze medal;Javier Perez,11,316,Honourable mention;Omar Paladines,9,373,Honourable mention;Anthony Flores,3,483,nan;Daniel Samaniego,3,483,nan;Mateo Espinosa Zarlenga,2,498,nan"
Egypt,3059.14,N/A
Eritrea,,N/A
Spain,28322.95,"Óscar Rivero,22,96,Silver medal;Marc Felipe,12,302,Honourable mention;Mario Román,11,316,Honourable mention;Jaime Mendizábal,10,350,Honourable mention;Luis Martínez,5,450,nan;Eric Milesi,4,465,nan"
Estonia,17403.21,"Janno Veeorg,13,277,Honourable mention;Kaur Aare Saar,10,350,Honourable mention;Sandra Schumann,10,350,Honourable mention;Aleksandra Jartseva,9,373,Honourable mention;Kristo Ment,6,442,nan;Joonas Kalda,2,498,nan"
Ethiopia,458.55,N/A
European Union,33169.12,N/A
Finland,47708.06,"Otte Heinävaara,22,96,Silver medal;Joni Teräväinen,13,277,Honourable mention;Felix Vaura,9,373,Honourable mention;Jiali Yan,8,398,Honourable mention;Niko Väisänen,3,483,nan;Eero Räty,2,498,nan"
Fiji,4359.79,N/A
France,40870.85,"Seginus Mowlavi,21,112,Silver medal;Louise Gassot,18,163,Bronze medal;Cyril Letrouit,15,229,Bronze medal;Arthur Blanc-Renaudie,14,254,Bronze medal;Matthieu Piquerez,14,254,Bronze medal;Michel Beaughon,11,316,Honourable mention"
Faroe Islands,50157.06,N/A
"Micronesia, Fed. Sts.",3023.59,N/A
Gabon,9348.51,N/A
United Kingdom,42497.34,"Andrew Carlotti,29,30,Gold medal;Josh Lam,22,96,Silver medal;James Aaronson,20,140,Bronze medal;Daniel Hu,16,204,Bronze medal;Sam Cappleman-Lynes,14,254,Bronze medal;Matei Mandache,14,254,Bronze medal"
Georgia,4421.93,"Giorgi Gonashvili,16,204,Bronze medal;Gela Magaltadze,13,277,Honourable mention;Giorgi Svanadze,13,277,nan;Akaki Margvelashvili,12,302,Honourable mention;Tornike Mandzulashvili,10,350,Honourable mention;Otar Katsitadze,4,465,nan"
Ghana,1536.62,N/A
Gibraltar,,N/A
Guinea,707.97,N/A
"Gambia, The",686.56,N/A
Guinea-Bissau,598.57,N/A
Equatorial Guinea,18756.43,N/A
Greece,21913.0,"Panagiotis Lolas,28,33,Gold medal;Panagiotis Dimakis,23,85,Silver medal;Alexandros Mousatov,17,182,Bronze medal;Konstantinos Tsinas,16,204,Bronze medal;Athinagoras Stylianos Skiadopoulos,15,229,Bronze medal;Zacharias Tsampasidis,8,398,Honourable mention"
Grenada,6900.77,N/A
Greenland,45936.96,N/A
Guatemala,3355.03,"Alejandra Valdez,11,316,Honourable mention;Kevin Eduardo Rivera Argüello,0,529,nan"
Guam,31642.15,N/A
Guyana,5461.39,N/A
High income,41480.86,N/A
"Hong Kong SAR, China",36730.8,N/A
Honduras,2107.35,"Jeany Sergei Meza,8,398,Honourable mention;Jason Josue Bermúdez,7,425,Honourable mention"
Heavily indebted poor countries (HIPC),914.73,N/A
Croatia,13439.66,"Domagoj Ćevid,28,33,Gold medal;Matija Bucić,25,64,Silver medal;Borna Vukorepa,16,204,Bronze medal;Matija Milišić,14,254,Bronze medal;Vlatka Vazdar,14,254,Bronze medal;Verner Vlačić,13,277,Honourable mention"
Haiti,1356.17,N/A
Hungary,12984.84,"Olivér Janzer,27,52,Silver medal;Tamás Ágoston,22,96,Silver medal;Róbert Nagy,14,254,Bronze medal;Gergely Ódor,11,316,Honourable mention;Péter Strenner,11,316,Honourable mention;András Sándor,8,398,Honourable mention"
IBRD only,5596.08,N/A
IDA & IBRD total,4533.25,N/A
IDA total,1286.78,N/A
IDA blend,1885.4,N/A
Indonesia,3668.21,"Stefanus Lie,24,72,Silver medal;Ahmad Zaky,19,151,Bronze medal;Tobi Moektijono,18,163,Bronze medal;Fransisca Susan,18,163,Bronze medal;Bivan Alzacky Harmanto,11,316,Honourable mention;Ivan Adrian Koswara,10,350,nan"
IDA only,985.0,N/A
Isle of Man,79326.38,N/A
India,1434.02,"Debdyuti Banerjee,28,33,Gold medal;Prafulla Susil Dhariwal,28,33,Gold medal;Akashdeep Dey,25,64,Silver medal;Rijul Saini,24,72,Silver medal;Mrudul Madhav Thatte,22,96,Silver medal;Subham Bhakta,9,373,Honourable mention"
Not classified,,N/A
Ireland,48943.82,"Ariel Lanza,11,316,Honourable mention;Jonathan Peters,9,373,Honourable mention;Adam Keilthy,7,425,nan;Adam Connolly,4,465,nan;Oisín Faust,2,498,nan;Shane Sheedy,1,514,nan"
Iran,8329.0,"Pedram Safaee,29,30,Gold medal;Alek Bedroya,28,33,Gold medal;Mina Dalirrooyfard,28,33,Gold medal;Alireza Fallah,27,52,Silver medal;Amir Ali Moinfar,22,96,Silver medal;Goodarz Mehr,17,182,Bronze medal"
Iraq,6437.5,N/A
Iceland,45995.55,"Sigurður Kári Árnason,7,425,nan;Benedikt Blöndal,4,465,nan;Arnór Valdimarsson,4,465,nan;Ásgeir Valfells,3,483,nan;Sigurður Jens Albertsson,2,498,nan;Hjörvar Logi Ingvarsson,1,514,nan"
Israel,33156.23,"Amotz Oppenheim,23,85,Silver medal;Omri Nisan Solan,22,96,Silver medal;Yoav Krauz,21,112,Silver medal;Konstantin Zabarnyi,16,204,Bronze medal;Ofer Grossman,13,277,Honourable mention;Daniel Hadas,7,425,nan"
Italy,35051.52,"Federico Glaudo,21,112,Silver medal;Damiano Zeffiro,21,112,Silver medal;Gioacchino Antonelli,18,163,Bronze medal;Julian Demeio,13,277,Honourable mention;Marco Trevisiol,12,302,Honourable mention;Luigi Pagano,8,398,nan"
Jamaica,5365.24,N/A
Jordan,4386.46,N/A
Japan,49145.28,"Hiroki Komatsu,25,64,Silver medal;Takuma Kitamura,24,72,Silver medal;Shogo Murai,23,85,Silver medal;Kento Nomura,22,96,Silver medal;Daisuke Miyamoto,15,229,Bronze medal;Koyo Hayashi,12,302,Honourable mention"
Kazakhstan,12386.7,"Yerniyaz Nurgabylov,21,112,Silver medal;Sergazy Kalmurzayev,19,151,Bronze medal;Akezhan Amankeldi,18,163,Bronze medal;Alibek Sailanbayev,17,182,Bronze medal;Saken Dushayev,16,204,Bronze medal;Temirlan Izmailov,10,350,Honourable mention"
Kenya,1289.78,N/A
Kyrgyz Republic,1177.98,N/A
Cambodia,950.48,N/A
Kiribati,1698.92,N/A
St. Kitts and Nevis,17293.81,N/A
South Korea,25459.17,"Dong Ryul Kim,40,2,Gold medal;Jaewon Chang,38,4,Gold medal;Hanwool Moon,36,9,Gold medal;Sung Jin Park,34,15,Gold medal;Dong Hyo Kim,31,24,Gold medal;Tae Hwan Park,30,27,Gold medal"
Kuwait,51271.07,"Mohammad Abdullah,0,529,nan;Saud Alghunaiman,0,529,nan;Mohammad Mohammad,0,529,nan"
Lao PDR,1566.01,N/A
Lebanon,8500.18,N/A
Liberia,644.46,N/A
Libya,15765.42,N/A
St. Lucia,9231.58,N/A
Latin America & Caribbean,10311.91,N/A
Sri Lanka,3351.89,"Pathirannahelage Mevan Niluminda Wijewardena,16,204,Bronze medal;Isuru Damindha Manchanayaka Mudiyanselage,10,350,Honourable mention;Aravinda Kanchana Ruwanpathirana,4,465,nan;Chethana Chathuprabha Belpa Godage,0,529,nan"
Lesotho,1205.86,N/A
Late-demographic dividend,7991.47,N/A
Lithuania,14367.71,"Linas Klimavičius,20,140,Bronze medal;Justinas Česonis,16,204,Bronze medal;Arnas Gerčas,15,229,Bronze medal;Marius Latinis,9,373,Honourable mention;Ignas Urbonavičius,5,450,nan;Mykolas Blažonis,4,465,nan"
Latvia,13847.34,"Andrejs Kuzņecovs,13,277,Honourable mention;Ņikita Larka,11,316,Honourable mention;Miķelis Pūķis,11,316,Honourable mention;Edžus Urtāns,9,373,Honourable mention;Ilze Ošiņa,7,425,Honourable mention;Pēteris Kārlis Ratnieks,4,465,nan"
"Macao SAR, China",74111.6,N/A
St. Martin (French part),,N/A
Morocco,3164.0,"Mohamed Mehdi Ouaki,17,182,Bronze medal;Mostafa Adnane,16,204,Bronze medal;Mountassir Farid,8,398,nan;Aboubakr Amzil,7,425,nan;Marouane Belhaouz,1,514,nan"
Moldova,3044.81,N/A
Madagascar,504.17,N/A
Maldives,7447.42,N/A
Middle East & North Africa,8794.73,N/A
Mexico,10842.73,"Diego Alonso Roque Montoya,28,33,Gold medal;Adán Medrano Martín del Campo,21,112,Silver medal;Jorge Garza Vargas,15,229,Bronze medal;Julio César Díaz Calderón,14,254,Bronze medal;Juan Carlos Ortiz Rhoton,13,277,Honourable mention;Jorge Ignacio González Cázares,11,316,Honourable mention"
Marshall Islands,3445.32,N/A
Middle income,4716.81,N/A
North Macedonia,4728.31,"Filip Stankovski,16,204,Bronze medal;Stefan Stojchevski,16,204,Bronze medal;Vasil Kuzevski,13,277,Honourable mention;Aleksandar Momirovski,8,398,Honourable mention;Rosica Dejanovska,4,465,nan;Marija Tepegjozova,2,498,nan"
Mali,753.39,N/A
Malta,22526.54,N/A
Myanmar,1193.55,N/A
Middle East & North Africa (excluding high income),4953.99,N/A
Montenegro,6586.4,"Olja Krstović,3,483,nan;Oleg Cmiljanić,2,498,nan"
Mongolia,4402.3,"Turbat Enkhbayar,28,33,Gold medal;Zolboo Chuluunbaatar,17,182,Bronze medal;Bat-Orgil Batsaikhan,16,204,Bronze medal;Orgil-Erdene Erdenebaatar,11,316,Honourable mention;Bat-Od Battseren,10,350,Honourable mention;Bayannamsrai Ganbat,8,398,Honourable mention"
Northern Mariana Islands,14247.79,N/A
Mozambique,681.49,N/A
Mauritania,1850.38,N/A
Mauritius,9291.24,N/A
Malawi,563.06,N/A
Malaysia,10601.51,"How Si Yu,21,112,Silver medal;Anzo Teh Zhao Yang,21,112,Silver medal;Tham Ying Hong,18,163,Bronze medal;Justin Lim Kai Ze,17,182,Bronze medal;How Si Wei,16,204,Bronze medal;Muhammad Afiq Noorman,7,425,Honourable mention"
North America,51881.17,N/A
Namibia,6017.18,N/A
New Caledonia,37294.02,N/A
Niger,525.05,N/A
Nigeria,2728.02,"Chigozie Henry Aniobi,20,140,Bronze medal;Adamu Ismail,8,398,Honourable mention;Oluwasanya Oluwafemi Awe,7,425,nan;Ezeokoli Chibuike,7,425,Honourable mention;Pricewill Okoroafo,7,425,Honourable mention;Vincent Uchenna Anioke,3,483,nan"
Nicaragua,1746.42,N/A
Netherlands,50070.14,"Jeroen Huijben,28,33,Gold medal;Jetze Zoethout,28,33,Gold medal;Jeroen Winkel,17,182,Bronze medal;Matthijs Lip,15,229,Bronze medal;Guus Berkelmans,14,254,Bronze medal;Michelle Sweering,13,277,Honourable mention"
Norway,102175.92,"Sofia M. Lindqvist,11,316,Honourable mention;Gard Olav Helle,8,398,nan;Ingerid Marie Fosli,5,450,nan;Fredrik Nevjen,5,450,nan;Jan Henrik Wiik,4,465,nan;Einar Bogsnes Hegge,0,529,nan"
Nepal,794.09,N/A
Nauru,9675.96,N/A
New Zealand,39973.38,"Jia Natalia Chen,15,229,Bronze medal;James Zhi-Xiu Allen,14,254,Bronze medal;George Han,13,277,Honourable mention;Hao Jeng,12,302,Honourable mention;Arun Chockalingam Shanmuganathan,11,316,Honourable mention;Byung-Cheol Cho,10,350,Honourable mention"
OECD members,37285.58,N/A
Oman,24722.64,N/A
Other small states,14987.31,N/A
Pakistan,1236.89,"Syed Waqar Ali Shah,27,52,Silver medal;Huma Sibghat,7,425,Honourable mention;Dilsher Ahmed,3,483,nan;Usama Zaid Malik,3,483,nan;Azlan Shaukat,1,514,nan"
Panama,10767.29,"Ethan Miguel D'Cunha Silveira,8,398,Honourable mention;Fernando Alberto Varela Fabrega,5,450,nan;Antonio Liu Zhang,4,465,nan"
Peru,6475.72,"Jesús Ángel Advíncula Altamirano,27,52,Silver medal;Raúl Arturo Chávez Sarmiento,26,61,Silver medal;Paul Michael Luyo Carbonero,21,112,Silver medal;Christian Omar Altamirano Modesto,19,151,Bronze medal;Alejandro Miguel Warton Cordero,19,151,Bronze medal;Angel Gerardo Napa Bernuy,13,277,Honourable mention"
Philippines,2671.78,"Kenneth Tan Co,14,254,Bronze medal;Mikaela Angelina Uy,14,254,Bronze medal;Henry Jefferson Co Morco,13,277,Honourable mention"
Palau,11835.38,N/A
Papua New Guinea,2653.09,N/A
Poland,13010.76,"Maciej Dulęba,25,64,Silver medal;Wojciech Nadara,25,64,Silver medal;Michał Zając,19,151,Bronze medal;Łukasz Bożyk,18,163,Bronze medal;Karol Kaszuba,18,163,Bronze medal;Igor Kotrasiński,14,254,Bronze medal"
Pre-demographic dividend,1715.3,N/A
Puerto Rico,27944.73,"Jiacheng Feng,16,204,Bronze medal;Anthony Edward Erb Lugo,9,373,Honourable mention;Marcos Pertierra,5,450,nan;Francis Castro,2,498,nan"
"Korea, Dem. People's Rep.",,N/A
Portugal,20563.71,"Miguel Martins Dos Santos,28,33,Gold medal;Miguel Miranda Ribeiro Moreira,21,112,Silver medal;Luís Pedro Lopes Duarte,15,229,Bronze medal;João Nuno Pereira Lourenço,15,229,Bronze medal;Francisco Tuna de Andrade,12,302,Honourable mention;Nuno Miguel Arala Santos,5,450,nan"
Paraguay,5617.1,"Marcelo José Elizeche Armoa,11,316,Honourable mention;Marcos Martínez Sugastti,8,398,Honourable mention;Roberto Daniel Filizzola Ortiz,4,465,nan;Aida Ramona Ortiz,3,483,nan;Eduardo José Piris Tillner,3,483,nan;Ana Fabiola Ríos Eichenbrenner,2,498,nan"
West Bank and Gaza,3067.44,N/A
Pacific island small states,3484.17,N/A
Post-demographic dividend,42291.08,N/A
French Polynesia,19864.54,N/A
Qatar,98041.36,N/A
Romania,8930.73,"Omer Cerrahoglu,33,17,Gold medal;Radu Bumbăcea,30,27,Gold medal;Octav Drăgoi,23,85,Silver medal;Ştefan Adrian Ivanovici,21,112,Silver medal;Ioana-Maria Tamas,21,112,Silver medal;Ştefan Spătaru,16,204,Bronze medal"
Russia,15420.86,"Daniil Kliuev,35,11,Gold medal;Mikhail Grigorev,33,17,Gold medal;Dmitry Krachun,32,22,Gold medal;Aleksandr Kalmynin,28,33,Gold medal;Alexander Matushkin,26,61,Silver medal;Lev Shabanov,23,85,Silver medal"
Rwanda,706.2,N/A
Saudi Arabia,24069.2,"Alyazeed Basuni,23,85,Silver medal;Husain Eid,21,112,Silver medal;Saleh Algamdi,20,140,Bronze medal;Abdulrahman Alharbi,18,163,Bronze medal;Wael Alsaeed,17,182,Bronze medal;Hasan Eid,6,442,nan"
Sudan,1797.4,N/A
Senegal,1334.73,N/A
Singapore,55547.56,"Jeck Lim,42,1,Gold medal;Chong Luck Ryan Kor,27,52,Silver medal;Yan Hao Ling,23,85,Silver medal;You Jun Lee,22,96,Silver medal;Yan Sheng Ang,20,140,Bronze medal;Er Lu Lawrence Li,20,140,Bronze medal"
Solomon Islands,2087.52,N/A
Sierra Leone,558.18,N/A
El Salvador,3471.05,"Byron Thonatiu Escobar Benítez,11,316,Honourable mention;Manuel Alejandro Mundo Dueñas,11,316,Honourable mention;Oscar Armando Hidalgo Arévalo,6,442,nan"
San Marino,48433.57,N/A
Somalia,,N/A
Serbia,6015.95,"Teodor von Burg,38,4,Gold medal;Dušan Šobot,24,72,Silver medal;Ivan Tanasijević,21,112,Silver medal;Igor Spasojević,20,140,Bronze medal;Rade Špegar,12,302,Honourable mention;Lazar Radičević,11,316,Honourable mention"
Sub-Saharan Africa (excluding high income),1847.05,N/A
South Sudan,1114.92,N/A
Sub-Saharan Africa,1848.05,N/A
Small states,13391.83,N/A
Sao Tome and Principe,1207.7,N/A
Suriname,8922.96,N/A
Slovak Republic,17498.35,N/A
Slovenia,22641.81,"Vesna Iršič,19,151,Bronze medal;Veno Mramor,17,182,Bronze medal;Amadej Kristjan Kocbek,9,373,Honourable mention;Žiga Krajnik,9,373,Honourable mention;Matjaž Leonardis,9,373,Honourable mention;Juan Gabriel Kostelec,8,398,Honourable mention"
Sweden,58037.82,"Mårten Wiman,16,204,Bronze medal;Simon Lindholm,12,302,nan;Daniel Salehi,8,398,Honourable mention;Joakim Folke Andersson,5,450,nan;Samuel Martin Ljungdahl Zackrisson,4,465,nan;Vladimir Valyukh,2,498,nan"
Eswatini,4396.58,N/A
Sint Maarten (Dutch part),28460.33,N/A
Seychelles,12342.51,N/A
Syria,1910.6,"Mohammad Khaddour,8,398,Honourable mention;Ali Khedr,8,398,nan;Mohammad Obay Alalousi,2,498,nan;Abdulbaset Hassoun Al Najjar,1,514,nan;Mhd Yazan Hamshow,0,529,nan;Mhd Hashim Obeid,0,529,nan"
Turks and Caicos Islands,22666.41,N/A
Chad,969.62,N/A
Togo,781.55,N/A
Thailand,5748.63,"Nipun Pitimanaaree,33,17,Gold medal;Jirawat Anunrojwong,28,33,Gold medal;Pakawut Jiradilok,28,33,Gold medal;Nipith Charoenngam,25,64,Silver medal;Nat Sothanaphan,24,72,Silver medal;Weerachai Neeranartvong,21,112,Silver medal"
Tajikistan,959.36,"Khusravi Elmurod,19,151,Bronze medal;Sadi Okilnazarzoda,18,163,Bronze medal;Shodavlat Saidmukhammadi,17,182,Bronze medal;Shakhzodshokhi Shamsiddin,16,204,Bronze medal;Muhammadfiruz Hasanov,13,277,Honourable mention;Musokhon Muqayumkhonov,8,398,Honourable mention"
Turkmenistan,6441.89,"Palvan Agamyradov,21,112,Silver medal;Shanur Allabayev,18,163,Bronze medal;Merdan Soltanov,17,182,Bronze medal;Ashyrmuhammet Serdarov,11,316,Honourable mention;Ilshat Valiyev,11,316,Honourable mention;Garyagdy Muhammetgulyyev,0,529,nan"
Timor-Leste,1020.11,N/A
Tonga,4378.57,N/A
Trinidad and Tobago,19110.05,"Prasanna Ramakrishnan,9,373,Honourable mention;Sitara Persad,7,425,nan;Hugh Jordan Hoford,5,450,nan;Vivek Reddy Mathangi,3,483,nan;Kirin Rajiv Rambaran,2,498,nan"
Tunisia,4233.92,"Mehdi Khayache,21,112,Silver medal;Ayman Jmel,4,465,nan"
Turkiye,11713.28,N/A
Tuvalu,3624.98,N/A
Tanzania,854.54,N/A
Uganda,796.71,"Laxmi Jadva Bhudia,1,514,nan;Timothy Ahumuza Tarushokye,1,514,nan;Emmanuel Louis Kaayabula,0,529,nan;Robin Nyombi Schofield Ssenyonga,0,529,nan;Nyamukuru Maria Tindamanyire,0,529,nan"
Ukraine,4004.79,"Bogdan Kivva,24,72,Silver medal;Oleksandr Rudenko,24,72,Silver medal;Danylo Khilko,22,96,Silver medal;Maksym Chaudkhari,18,163,Bronze medal;Dmytro Matveevskiy,17,182,Bronze medal;Anna Mitrushchyenkova,11,316,Honourable mention"
Upper middle income,7617.7,N/A
Uruguay,16087.25,"Ignacio Correa Durán,12,302,Honourable mention;Alejo Garcia Sassi,10,350,Honourable mention;Maximiliano Stock Lorenzo,5,450,nan;Javier Rondán Zambra,1,514,nan;Emanuel Schertz Cohen,1,514,nan;Guillermo Stock Lorenzo,1,514,nan"
United States of America,51784.42,"Bobby Shen,39,3,Gold medal;David Yang,36,9,Gold medal;Thomas Swayze,35,11,Gold medal;Mitchell Lee,29,30,Gold medal;Ravi Jagadeesan,28,33,Gold medal;Xiaoyu He,27,52,Silver medal"
Uzbekistan,2267.62,N/A
St. Vincent and the Grenadines,6754.37,N/A
"Venezuela, RB",12937.93,N/A
British Virgin Islands,,N/A
Virgin Islands (U.S.),37795.32,N/A
Viet Nam,2190.23,N/A
Vanuatu,2906.34,N/A
Samoa,3902.31,N/A
Kosovo,3410.69,"Arbër Selimi,6,442,nan;Valdrin Sherifi,2,498,nan;Shqipron Shala,1,514,nan;Petrit Avdylaj,0,529,nan;Besart Kodraliu,0,529,nan;Erza Raskova,0,529,nan"
"Yemen, Rep.",1349.99,N/A
South Africa,8173.87,"Dalian Sunder,18,163,Bronze medal;Dylan Nelson,15,229,Bronze medal;Robert Andrew Spencer,13,277,Honourable mention;Junho Son,11,316,Honourable mention;Mickey Chew,9,373,Honourable mention;Robin Visser,5,450,nan"
Zambia,1729.65,N/A
Zimbabwe,1290.19,N/A
